latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp
25.5,79.25,2026-08-30,3,4.337283,1.456123,4.5751853,251.44196,25.814545,73.3,1002.23944,0.0
25.5,79.5,2026-08-30,3,3.8372834,1.7561231,4.220037,245.40894,25.91455,74.5,1002.3995,0.125
25.5,79.75,2026-08-30,3,5.3672833,1.706123,5.6319256,252.36588,25.91455,75.6,1002.0874,0.25
25.5,80.0,2026-08-30,3,4.2672834,1.576123,4.549052,249.72827,26.114563,74.6,1002.1355,0.25
25.5,80.25,2026-08-30,3,2.7172832,1.586123,3.1463335,239.72719,26.21457,76.8,1002.4914,1.0625
25.5,80.5,2026-08-30,3,1.8472834,1.656123,2.4809673,228.1232,25.614563,85.1,1002.5274,3.5
25.5,80.75,2026-08-30,3,2.8472834,1.836123,3.3879743,237.18332,25.114563,90.4,1002.45544,5.5625
25.5,81.0,2026-08-30,3,4.1772833,1.5961231,4.4718347,249.08835,24.91455,93.2,1002.60345,6.5625
25.5,81.25,2026-08-30,3,4.8272834,0.59612304,4.8639517,262.96017,24.91455,92.7,1002.53143,4.5625
25.5,81.5,2026-08-30,3,4.817283,0.28612304,4.825773,266.60092,25.014557,92.3,1002.40344,3.625
25.5,81.75,2026-08-30,3,4.9472833,0.23612304,4.9529147,267.2675,25.41455,90.9,1002.2434,6.1875
25.5,82.0,2026-08-30,3,4.8872833,0.63612306,4.928508,262.58414,25.514557,93.7,1002.2514,13.9375
25.5,82.25,2026-08-30,3,4.737283,1.066123,4.855767,257.31693,25.514557,95.3,1001.90344,24.625
25.5,82.5,2026-08-30,3,5.087283,0.25612304,5.0937266,267.11786,25.514557,95.8,1001.7355,12.5
25.5,82.75,2026-08-30,3,5.1172833,0.14612305,5.119369,268.36438,25.614563,95.8,1001.5714,6.75
25.5,83.0,2026-08-30,3,5.4172835,0.106123045,5.418323,268.87775,25.814545,94.3,1001.4514,6.8125
25.5,83.25,2026-08-30,3,3.9072833,-0.513877,3.9409304,277.4924,26.014557,93.1,1001.2355,8.9375
25.5,83.5,2026-08-30,3,2.7072833,-0.28387696,2.7221258,275.98596,25.91455,94.8,1001.3514,13.0625
25.5,83.75,2026-08-30,3,2.0472834,0.796123,2.1966295,248.75055,25.614563,96.5,1001.5474,11.0625
25.5,84.0,2026-08-30,3,1.0672833,0.03612305,1.0678945,268.06152,25.314545,96.1,1001.64343,8.375
25.5,84.25,2026-08-30,3,0.93728334,-0.16387695,0.9515018,279.91748,25.91455,93.2,1001.4914,5.4375
25.5,84.5,2026-08-30,3,-0.5827167,1.796123,1.8882841,162.02536,25.814545,93.0,1001.6755,6.0
25.5,84.75,2026-08-30,3,-1.2127167,1.646123,2.0446033,143.62051,25.814545,91.9,1001.7714,0.0625
25.5,85.0,2026-08-30,3,-1.3627167,1.546123,2.0609448,138.60779,26.21457,88.2,1001.7714,0.0
25.5,85.25,2026-08-30,3,-1.3727167,0.926123,1.6559151,124.006134,26.814545,87.1,1001.7914,0.0
25.5,85.5,2026-08-30,3,-1.2427167,-0.15387696,1.2522072,82.94138,26.71457,90.1,1001.7874,0.25
25.5,85.75,2026-08-30,3,-1.8927166,-1.043877,2.1614938,61.122246,26.314545,91.1,1001.7955,1.75
25.5,86.0,2026-08-30,3,-1.9027166,-1.213877,2.256951,57.46333,26.21457,91.5,1001.85547,2.0
25.5,86.25,2026-08-30,3,-2.0927167,-0.60387695,2.1781025,73.90391,26.014557,92.8,1001.86346,1.25
25.5,86.5,2026-08-30,3,-1.8427167,-0.513877,1.9130275,74.41785,26.014557,92.3,1001.8314,1.5
25.5,86.75,2026-08-30,3,-1.8427167,-0.943877,2.0703886,62.87755,26.014557,91.7,1001.7555,3.4375
25.5,87.0,2026-08-30,3,-1.9727167,-1.2638769,2.3428607,57.35319,26.014557,92.5,1001.7195,3.0625
25.5,87.25,2026-08-30,3,-2.1527166,-1.193877,2.4616115,60.987644,26.114563,93.3,1001.7074,1.625
25.5,87.5,2026-08-30,3,-2.2227166,-0.763877,2.3503141,71.033775,26.114563,93.5,1001.69946,0.1875
25.5,87.75,2026-08-30,3,-2.1627166,-0.37387696,2.1947954,80.19199,26.21457,93.5,1001.6955,0.3125
25.5,88.0,2026-08-30,3,-2.2027166,-0.23387696,2.215098,83.93923,26.314545,93.2,1001.72345,0.875
25.5,88.25,2026-08-30,3,-2.1127167,0.066123046,2.1137512,91.79263,26.41455,92.3,1001.7955,1.1875
25.5,88.5,2026-08-30,3,-1.9927167,0.48612306,2.0511546,103.709526,26.21457,92.9,1001.8914,0.6875
25.5,88.75,2026-08-30,3,-1.9127166,0.736123,2.0494785,111.04958,26.014557,93.8,1001.97144,0.3125
25.5,89.0,2026-08-30,3,-1.8327167,0.96612304,2.071773,117.79611,25.91455,93.7,1002.01544,0.0
25.5,89.25,2026-08-30,3,-1.6627166,1.276123,2.0959764,127.50598,25.91455,92.1,1002.04346,0.0625
25.5,89.5,2026-08-30,3,-1.5427166,1.676123,2.2780173,137.37329,26.014557,90.2,1002.07544,0.3125
25.5,89.75,2026-08-30,3,-1.7427167,2.086123,2.718266,140.1251,26.814545,86.3,1002.12744,0.5625
25.5,90.0,2026-08-30,3,-1.2027167,1.186123,1.6892055,134.602,25.014557,96.1,1002.3834,0.1875
25.5,90.25,2026-08-30,3,-1.3127167,0.45612305,1.3897027,109.160545,23.614563,95.9,1003.4514,0.0625
25.5,90.5,2026-08-30,3,-0.3827167,0.49612305,0.6265861,142.35287,22.91455,98.2,1003.80347,0.8125
25.5,90.75,2026-08-30,3,-0.5827167,0.57612306,0.8194367,134.67398,23.014557,99.1,1003.63947,2.3125
25.5,91.0,2026-08-30,3,-1.0827167,0.16612305,1.0953869,98.72295,21.71457,96.8,1004.5474,1.1875
25.5,91.25,2026-08-30,3,-1.1227167,0.26612306,1.1538259,103.334984,19.014557,93.0,1006.2314,0.0625
25.5,91.5,2026-08-30,3,-0.48271668,0.44612303,0.6572984,132.74387,18.014557,94.4,1006.9914,0.125
25.5,91.75,2026-08-30,3,0.19728333,0.39612305,0.44253156,206.47493,18.514557,94.8,1006.8755,0.4375
25.5,92.0,2026-08-30,3,0.54728335,0.56612307,0.78740996,224.03061,19.114563,95.3,1006.3514,0.375
25.5,92.25,2026-08-30,3,0.7872833,0.9361231,1.2231686,220.06398,19.614563,95.7,1005.9595,0.875
25.5,92.5,2026-08-30,3,1.3272834,1.196123,1.7867265,227.97542,20.41455,96.9,1005.31946,0.25
25.5,92.75,2026-08-30,3,1.2072834,1.166123,1.6785041,225.99356,21.71457,96.9,1004.1714,1.5625
25.5,93.0,2026-08-30,3,0.2772833,0.736123,0.786615,200.64043,23.21457,98.7,1003.2114,1.375
25.5,93.25,2026-08-30,3,-0.14271668,0.65612304,0.67146516,167.72844,23.41455,96.0,1003.42346,0.125
25.5,93.5,2026-08-30,3,-0.50271666,1.026123,1.1426516,153.89891,22.21457,97.1,1004.3395,1.0625
25.5,93.75,2026-08-30,3,-1.1327167,1.1361231,1.6043137,135.08601,19.91455,98.4,1005.8114,1.3125
25.5,94.0,2026-08-30,3,-0.8327167,0.49612305,0.9693066,120.78599,17.21457,99.1,1007.6674,0.1875
25.5,94.25,2026-08-30,3,-0.052716676,0.616123,0.61837417,175.10957,18.314545,99.2,1007.2914,0.4375
25.5,94.5,2026-08-30,3,-0.35271668,0.58612305,0.6840682,148.96133,18.814545,98.1,1007.0195,0.25
25.5,94.75,2026-08-30,3,-0.46271667,0.51612306,0.69317365,138.123,18.71457,96.3,1007.21545,0.0
25.5,95.0,2026-08-30,3,0.37728333,-0.54387695,0.66192514,325.25125,20.514557,95.2,1006.4874,0.0625
25.5,95.25,2026-08-30,3,0.43728334,0.11612305,0.45243928,255.12804,23.71457,94.2,1004.68744,0.0625
25.5,95.5,2026-08-30,3,0.3372833,0.51612306,0.6165574,213.16438,24.21457,98.1,1004.1514,0.0
25.5,95.75,2026-08-30,3,0.32728332,0.076123044,0.3360195,256.90634,24.314545,97.8,1004.1834,0.25
25.5,96.0,2026-08-30,3,0.28728333,-0.36387694,0.4636142,321.70868,24.21457,99.4,1004.33545,2.4375
25.5,96.25,2026-08-30,3,0.93728334,-0.103876956,0.94302195,276.32416,23.41455,99.4,1004.67944,2.9375
25.5,96.5,2026-08-30,3,-0.042716675,0.556123,0.5577612,175.60764,24.41455,97.6,1004.13947,1.0625
25.5,96.75,2026-08-30,3,-0.4427167,0.616123,0.7586868,144.30077,24.21457,98.8,1004.17944,3.375
25.5,97.0,2026-08-30,3,-0.6627167,0.046123046,0.66431975,93.981186,23.314545,99.2,1004.8755,2.8125
25.5,97.25,2026-08-30,3,-0.16271667,0.17612305,0.23978333,137.26575,24.014557,98.7,1004.41547,0.8125
25.5,97.5,2026-08-30,3,-0.24271667,0.026123047,0.2441184,96.14296,23.614563,99.7,1004.3755,3.1875
25.5,97.75,2026-08-30,3,-0.26271668,0.15612304,0.30560508,120.72148,22.71457,99.3,1004.9914,3.8125
25.5,98.0,2026-08-30,3,-1.0627167,0.58612305,1.2136338,118.87817,18.71457,98.5,1007.4514,3.3125
25.5,98.25,2026-08-30,3,-0.7827167,-0.85387695,1.1583399,42.510307,14.214569,95.2,1009.86743,6.0625
25.5,98.5,2026-08-30,3,-0.4127167,-1.043877,1.1225036,21.57231,15.614563,96.8,1009.25946,5.625
25.5,98.75,2026-08-30,3,-0.70271665,-1.6238769,1.769403,23.400068,16.514557,97.5,1008.97546,5.0
25.5,99.0,2026-08-30,3,-1.6427166,-0.633877,1.760772,68.89983,16.514557,94.7,1009.16345,3.3125
25.5,99.25,2026-08-30,3,-1.2627167,-0.89387697,1.5470841,54.705326,16.21457,95.9,1009.7955,1.5
25.5,99.5,2026-08-30,3,-1.3227167,-0.8138769,1.5530535,58.395718,16.514557,95.7,1009.95544,1.0625
25.5,99.75,2026-08-30,3,-0.70271665,-1.413877,1.578879,26.428017,16.314545,96.2,1010.28345,0.8125
25.5,100.0,2026-08-30,3,-0.99271667,-1.4038769,1.7194059,35.26509,16.014557,95.8,1010.4114,1.4375
25.75,65.0,2026-08-30,3,1.3272834,2.4461231,2.7830198,208.48457,24.314545,82.6,1001.92346,0.0
25.75,65.25,2026-08-30,3,1.6572833,2.136123,2.703629,217.80565,24.514557,82.5,1001.96344,0.0
25.75,65.5,2026-08-30,3,1.2472833,0.44612303,1.3246665,250.3191,24.814545,81.2,1001.9434,0.0
25.75,65.75,2026-08-30,3,1.1072834,-0.31387696,1.1509106,285.82623,24.614563,81.4,1002.0114,0.0
25.75,66.0,2026-08-30,3,1.7372833,0.21612304,1.7506748,262.9087,24.91455,80.2,1001.7514,0.0
25.75,66.25,2026-08-30,3,1.3372834,0.546123,1.4444989,247.78577,26.21457,78.0,1001.1314,0.0
25.75,66.5,2026-08-30,3,1.4772834,1.146123,1.8697498,232.19458,26.514557,79.2,1000.9514,0.0
25.75,66.75,2026-08-30,3,2.2572832,1.2161231,2.5640364,241.68622,25.21457,84.0,1001.4355,0.0625
25.75,67.0,2026-08-30,3,3.2372832,1.2461231,3.4688363,248.94687,24.21457,85.7,1001.3155,0.0625
25.75,67.25,2026-08-30,3,3.1572833,0.9961231,3.3106947,252.48952,24.814545,82.3,1000.43945,0.0
25.75,67.5,2026-08-30,3,5.0172834,1.176123,5.1532903,256.80725,24.41455,83.4,1000.1355,0.0
25.75,67.75,2026-08-30,3,5.9772835,1.676123,6.2078424,254.3357,25.014557,80.1,998.7874,0.0
25.75,68.0,2026-08-30,3,8.487284,5.026123,9.863869,239.36621,26.114563,75.0,997.48346,0.0
25.75,68.25,2026-08-30,3,10.677283,9.316123,14.170198,228.89471,26.614563,73.6,997.3474,0.0
25.75,68.5,2026-08-30,3,7.9972835,8.626123,11.762931,222.83362,26.614563,73.5,997.80347,0.0
25.75,68.75,2026-08-30,3,7.857283,8.426123,11.52113,222.99927,26.41455,74.2,998.0274,0.0
25.75,69.0,2026-08-30,3,6.757283,8.096123,10.545525,219.84946,26.614563,73.6,998.41547,0.0
25.75,69.25,2026-08-30,3,5.1772833,7.716123,9.292084,213.86041,26.614563,73.6,999.1914,0.0
25.75,69.5,2026-08-30,3,4.3272834,7.506123,8.664137,209.96349,26.514557,74.3,999.74744,0.0
25.75,69.75,2026-08-30,3,3.7672834,7.966123,8.812012,205.31009,26.514557,73.6,1000.2874,0.0
25.75,70.0,2026-08-30,3,3.5872834,8.006123,8.773061,204.1356,26.514557,73.2,1000.6955,0.0
25.75,70.25,2026-08-30,3,3.7272832,7.776123,8.623267,205.60954,26.514557,73.1,1001.03546,0.0
25.75,70.5,2026-08-30,3,3.8972833,7.596123,8.537559,207.16064,26.21457,73.0,1001.3914,0.0
25.75,70.75,2026-08-30,3,3.9372833,7.266123,8.264305,208.45187,26.21457,72.1,1001.7314,0.0
25.75,71.0,2026-08-30,3,4.1372833,7.226123,8.326702,209.7931,26.114563,71.6,1002.0394,0.0
25.75,71.25,2026-08-30,3,4.2272835,7.446123,8.562399,209.58429,26.014557,72.2,1002.30347,0.0
25.75,71.5,2026-08-30,3,4.1372833,7.626123,8.676108,208.48048,26.41455,70.9,1002.3995,0.0
25.75,71.75,2026-08-30,3,4.3872833,7.326123,8.53934,210.91548,26.514557,70.4,1002.5555,0.0
25.75,72.0,2026-08-30,3,4.817283,6.776123,8.313968,215.40979,26.91455,68.7,1002.6594,0.0
25.75,72.25,2026-08-30,3,5.4772835,6.256123,8.315029,221.2024,26.71457,70.5,1002.80743,0.0
25.75,72.5,2026-08-30,3,4.4472833,4.906123,6.6218104,222.19156,27.21457,69.2,1002.75946,0.0
25.75,72.75,2026-08-30,3,4.1372833,6.476123,7.6848736,212.57256,26.91455,71.1,1002.96344,0.0
25.75,73.0,2026-08-30,3,4.4172835,6.206123,7.6176343,215.44183,26.314545,73.1,1003.16345,0.0
25.75,73.25,2026-08-30,3,4.337283,5.736123,7.1913233,217.09421,25.91455,74.3,1003.30743,0.0
25.75,73.5,2026-08-30,3,4.527283,5.376123,7.028442,220.10106,25.41455,76.3,1003.5195,0.0
25.75,73.75,2026-08-30,3,4.7072835,4.596123,6.5789714,225.68457,24.614563,79.3,1003.7434,0.0
25.75,74.0,2026-08-30,3,6.047283,3.1761231,6.8306217,242.29088,23.014557,86.1,1004.11945,0.0
25.75,74.25,2026-08-30,3,5.9972835,2.1861231,6.3833017,249.97226,23.21457,85.3,1003.87946,0.0
25.75,74.5,2026-08-30,3,4.297283,1.9861231,4.7340603,245.19452,23.91455,81.6,1003.6114,0.0
25.75,74.75,2026-08-30,3,3.7472832,2.6561232,4.59316,234.6705,23.71457,82.4,1003.5714,0.0
25.75,75.0,2026-08-30,3,4.047283,3.346123,5.2513847,230.4175,24.014557,81.9,1003.47546,0.0
25.75,75.25,2026-08-30,3,4.507283,3.526123,5.722687,231.96335,23.91455,81.9,1003.35944,0.0
25.75,75.5,2026-08-30,3,5.127283,3.236123,6.0631285,237.74164,24.21457,80.7,1003.2314,0.0
25.75,75.75,2026-08-30,3,4.8272834,2.846123,5.603845,239.47678,24.71457,78.0,1003.1514,0.0
25.75,76.0,2026-08-30,3,4.2172832,2.826123,5.0766573,236.17282,25.014557,76.8,1003.1355,0.0
25.75,76.25,2026-08-30,3,4.107283,2.826123,4.985654,235.46909,25.314545,76.2,1003.0474,0.0
25.75,76.5,2026-08-30,3,3.9272833,2.996123,4.9396667,232.66,25.41455,75.5,1002.96344,0.0
25.75,76.75,2026-08-30,3,3.4672832,3.6661232,5.046039,223.40332,24.91455,77.7,1003.07544,0.0
25.75,77.0,2026-08-30,3,4.2172832,3.476123,5.4652457,230.50273,23.614563,81.5,1003.33545,0.0
25.75,77.25,2026-08-30,3,4.6572833,2.956123,5.5162444,237.59543,23.814545,80.5,1003.1914,0.0
25.75,77.5,2026-08-30,3,5.9672832,2.746123,6.56884,245.28827,23.314545,81.9,1003.1714,0.0
25.75,77.75,2026-08-30,3,7.1972833,1.926123,7.4505596,255.0177,23.814545,79.3,1002.6314,0.0
25.75,78.0,2026-08-30,3,6.757283,1.656123,6.957271,256.229,24.91455,75.0,1002.1834,0.0
25.75,78.25,2026-08-30,3,6.2072835,1.8561231,6.478855,253.35211,25.314545,73.6,1001.94745,0.0
25.75,78.5,2026-08-30,3,6.567283,1.766123,6.8006177,254.94772,25.41455,74.1,1001.7034,0.0
25.75,78.75,2026-08-30,3,6.0772834,1.666123,6.3015347,254.66873,25.614563,73.8,1001.57947,0.0
25.75,79.0,2026-08-30,3,5.357283,1.446123,5.5490317,254.89386,25.91455,73.7,1001.68744,0.0
25.75,79.25,2026-08-30,3,3.9172833,1.456123,4.179163,249.60901,26.21457,73.4,1002.00745,0.0
25.75,79.5,2026-08-30,3,3.6672833,1.926123,4.142332,242.29074,26.114563,74.9,1002.07947,0.5
25.75,79.75,2026-08-30,3,4.6772833,1.4761231,4.9046836,252.48462,25.614563,81.1,1001.93945,2.75
25.75,80.0,2026-08-30,3,3.9872832,0.866123,4.0802693,257.74454,25.814545,80.4,1002.0634,2.1875
25.75,80.25,2026-08-30,3,2.6772833,1.196123,2.9323294,245.92647,26.014557,81.3,1002.3234,2.25
25.75,80.5,2026-08-30,3,1.6872833,1.3661231,2.1709945,231.00436,25.814545,86.2,1002.4595,3.375
25.75,80.75,2026-08-30,3,2.5272834,2.546123,3.5874648,224.78725,25.314545,90.0,1002.1914,4.0625
25.75,81.0,2026-08-30,3,3.3372834,2.596123,4.2281575,232.12012,25.014557,93.8,1002.2195,4.5625
25.75,81.25,2026-08-30,3,4.127283,1.9661231,4.5716634,244.52817,25.014557,93.6,1002.57947,3.5
25.75,81.5,2026-08-30,3,5.127283,1.316123,5.2935066,255.60356,25.314545,92.1,1002.35547,7.0625
25.75,81.75,2026-08-30,3,5.127283,1.2361231,5.2741857,256.44537,25.41455,92.9,1002.14343,9.6875
25.75,82.0,2026-08-30,3,5.2672834,1.2161231,5.4058514,256.99924,25.614563,94.4,1001.9074,11.875
25.75,82.25,2026-08-30,3,5.1472836,0.89612305,5.224707,260.12402,25.614563,94.9,1001.6674,14.875
25.75,82.5,2026-08-30,3,5.4272833,0.78612304,5.4839215,261.75824,25.614563,94.9,1001.48346,8.4375
25.75,82.75,2026-08-30,3,5.3972836,0.41612303,5.413301,265.5913,25.814545,93.9,1001.2314,5.875
25.75,83.0,2026-08-30,3,5.4372835,-0.013876953,5.437301,270.14624,26.014557,93.0,1001.1155,6.4375
25.75,83.25,2026-08-30,3,2.9872832,-1.0138769,3.1546485,288.7471,25.814545,94.9,1000.89545,9.6875
25.75,83.5,2026-08-30,3,0.9472833,-0.5038769,1.0729575,298.0093,25.614563,97.7,1001.03546,12.5
25.75,83.75,2026-08-30,3,0.7672833,0.616123,0.9840383,231.2358,25.514557,96.5,1001.3755,7.25
25.75,84.0,2026-08-30,3,0.26728332,0.986123,1.021704,195.16536,25.41455,95.7,1001.4674,7.3125
25.75,84.25,2026-08-30,3,-0.5827167,1.186123,1.3215319,153.83609,25.71457,93.5,1001.3714,3.3125
25.75,84.5,2026-08-30,3,-1.2827166,1.266123,1.80234,134.62698,25.91455,92.1,1001.4955,1.0
25.75,84.75,2026-08-30,3,-1.6627166,0.83612305,1.8611094,116.69625,25.814545,90.7,1001.6314,0.25
25.75,85.0,2026-08-30,3,-1.5727167,0.51612306,1.6552404,108.16843,26.314545,89.0,1001.6914,0.0625
25.75,85.25,2026-08-30,3,-1.8427167,0.60612303,1.9398428,108.207535,26.41455,90.6,1001.7274,0.0
25.75,85.5,2026-08-30,3,-1.8927166,0.28612304,1.9142212,98.596344,26.41455,91.5,1001.7634,0.0
25.75,85.75,2026-08-30,3,-2.0427167,-0.33387697,2.0698225,80.717224,26.21457,91.2,1001.8114,0.0
25.75,86.0,2026-08-30,3,-1.9527167,-0.47387695,2.0093935,76.35939,25.91455,90.9,1001.8834,0.3125
25.75,86.25,2026-08-30,3,-1.8427167,-0.25387695,1.8601233,82.15556,25.91455,91.2,1001.8755,0.125
25.75,86.5,2026-08-30,3,-1.9327167,-0.34387696,1.9630704,79.91127,25.91455,91.5,1001.86743,0.125
25.75,86.75,2026-08-30,3,-2.0427167,-0.5638769,2.119115,74.568214,25.71457,91.1,1001.85944,1.0
25.75,87.0,2026-08-30,3,-2.0627167,-0.67387694,2.1700025,71.9081,25.71457,90.2,1001.8714,0.9375
25.75,87.25,2026-08-30,3,-2.0427167,-0.74387693,2.1739469,69.990364,25.71457,89.3,1001.8755,0.4375
25.75,87.5,2026-08-30,3,-1.9627167,-0.68387693,2.0784476,70.789925,25.91455,89.3,1001.85547,0.0625
25.75,87.75,2026-08-30,3,-1.9727167,-0.47387695,2.0288348,76.4926,26.014557,90.6,1001.84344,0.0
25.75,88.0,2026-08-30,3,-1.9827167,-0.12387695,1.9865828,86.42489,26.114563,91.9,1001.86346,0.3125
25.75,88.25,2026-08-30,3,-1.7927166,0.31612304,1.8203754,100.00057,26.114563,92.6,1001.9274,0.75
25.75,88.5,2026-08-30,3,-1.5327166,0.82612306,1.7411777,118.32433,26.014557,93.1,1001.9914,0.5625
25.75,88.75,2026-08-30,3,-1.4627167,1.166123,1.8706638,128.56294,26.014557,93.6,1002.0474,0.375
25.75,89.0,2026-08-30,3,-1.3827167,1.2261231,1.8480484,131.56499,26.014557,93.8,1002.08344,0.0625
25.75,89.25,2026-08-30,3,-1.3627167,1.2361231,1.8398361,132.21123,26.21457,93.3,1002.08344,0.0625
25.75,89.5,2026-08-30,3,-1.4527167,1.516123,2.0997653,136.22348,26.314545,91.4,1002.0874,0.1875
25.75,89.75,2026-08-30,3,-1.3927166,2.716123,3.0523736,152.85309,26.614563,87.8,1002.1234,0.0
25.75,90.0,2026-08-30,3,-0.56271666,1.686123,1.7775434,161.54439,25.114563,93.8,1002.30743,0.0
25.75,90.25,2026-08-30,3,-0.57271665,1.1161231,1.254486,152.83626,24.21457,92.1,1002.9595,0.0
25.75,90.5,2026-08-30,3,-0.21271667,1.316123,1.3332022,170.81903,23.814545,95.6,1003.0994,0.9375
25.75,90.75,2026-08-30,3,-0.14271668,1.646123,1.6522982,175.0449,23.514557,96.4,1003.2634,0.75
25.75,91.0,2026-08-30,3,-0.21271667,1.4761231,1.491371,171.79984,22.314545,94.9,1004.0114,0.1875
25.75,91.25,2026-08-30,3,-0.072716676,1.7361231,1.7376453,177.6016,21.114563,95.0,1004.6355,1.4375
25.75,91.5,2026-08-30,3,-0.032716677,1.3661231,1.3665148,178.6281,21.814545,95.9,1004.72345,1.375
25.75,91.75,2026-08-30,3,-0.14271668,1.176123,1.1847504,173.08125,21.614563,97.6,1004.84344,1.125
25.75,92.0,2026-08-30,3,-0.09271667,1.056123,1.060185,174.98288,21.514557,97.4,1004.9114,2.25
25.75,92.25,2026-08-30,3,0.26728332,1.086123,1.1185274,193.82518,21.314545,98.2,1004.91547,3.8125
25.75,92.5,2026-08-30,3,0.87728333,0.81612307,1.1981999,227.06845,21.614563,98.4,1004.50745,2.4375
25.75,92.75,2026-08-30,3,0.9672833,0.45612305,1.0694321,244.75375,23.514557,98.0,1003.23944,5.8125
25.75,93.0,2026-08-30,3,0.08728333,0.41612303,0.4251785,191.84627,24.41455,98.8,1002.7955,4.5
25.75,93.25,2026-08-30,3,0.107283324,0.35612306,0.3719319,196.76512,24.014557,99.5,1002.99945,3.125
25.75,93.5,2026-08-30,3,0.13728333,0.41612303,0.43818384,198.25827,23.71457,99.4,1003.03143,4.0625
25.75,93.75,2026-08-30,3,-0.3827167,0.926123,1.0020858,157.54732,23.114563,96.7,1003.6155,4.8125
25.75,94.0,2026-08-30,3,-0.7127167,1.536123,1.6934105,155.11005,20.614563,97.6,1005.53546,2.9375
25.75,94.25,2026-08-30,3,-0.56271666,1.286123,1.4038385,156.3692,19.814545,97.8,1006.2074,1.125
25.75,94.5,2026-08-30,3,-0.64271665,0.53612304,0.8369663,129.83322,19.514557,99.8,1006.6594,0.375
25.75,94.75,2026-08-30,3,-0.43271667,0.18612304,0.47104725,113.273834,19.114563,99.5,1006.8514,0.0625
25.75,95.0,2026-08-30,3,-1.0127167,-0.03387695,1.0132831,88.084076,16.91455,96.5,1008.35547,0.1875
25.75,95.25,2026-08-30,3,0.49728334,-0.44387695,0.66657144,311.75223,19.91455,97.8,1007.4874,0.3125
25.75,95.5,2026-08-30,3,0.3372833,0.17612305,0.38049883,242.42729,23.814545,95.5,1004.5634,0.0625
25.75,95.75,2026-08-30,3,0.057283327,0.39612305,0.4002435,188.22852,24.314545,98.0,1004.23944,0.375
25.75,96.0,2026-08-30,3,0.25728333,0.23612304,0.3492117,227.45569,23.514557,99.7,1004.85547,3.625
25.75,96.25,2026-08-30,3,0.9572833,0.31612304,1.0081295,251.72527,22.814545,99.5,1005.00745,1.8125
25.75,96.5,2026-08-30,3,-0.022716675,0.33612305,0.33688983,176.13358,23.614563,99.8,1004.40344,3.3125
25.75,96.75,2026-08-30,3,-0.34271666,0.58612305,0.67896605,149.68439,23.41455,99.4,1004.48346,6.3125
25.75,97.0,2026-08-30,3,-0.25271666,0.57612306,0.62911326,156.3153,20.91455,99.5,1006.2514,3.9375
25.75,97.25,2026-08-30,3,-0.022716675,0.75612307,0.75646424,178.27913,22.514557,99.8,1005.4074,3.0625
25.75,97.5,2026-08-30,3,-0.24271667,0.49612305,0.55231285,153.93088,23.014557,99.8,1004.8395,4.5
25.75,97.75,2026-08-30,3,-0.5827167,0.09612305,0.59059155,99.36697,22.514557,99.6,1004.9914,4.25
25.75,98.0,2026-08-30,3,-1.2127167,-0.11387695,1.2180517,84.63552,19.91455,99.1,1006.2274,20.875
25.75,98.25,2026-08-30,3,-1.2827166,1.026123,1.6426474,128.65843,15.014557,97.4,1009.40344,26.9375
25.75,98.5,2026-08-30,3,-1.0627167,-0.43387696,1.1478746,67.7912,14.414551,97.7,1009.99945,15.4375
25.75,98.75,2026-08-30,3,-0.46271667,-1.7438769,1.804221,14.860315,15.314545,98.2,1009.95544,5.3125
25.75,99.0,2026-08-30,3,-1.6427166,-1.073877,1.9625825,56.82654,15.614563,96.8,1009.8314,3.75
25.75,99.25,2026-08-30,3,-1.0027167,-0.96387696,1.3908628,46.131428,15.214569,96.3,1010.48346,3.375
25.75,99.5,2026-08-30,3,-1.3527167,-0.46387696,1.4300435,71.072,15.014557,95.9,1010.74744,3.75
25.75,99.75,2026-08-30,3,-0.82271665,-0.943877,1.2521048,41.07656,14.414551,98.7,1011.3995,4.4375
25.75,100.0,2026-08-30,3,-0.9827167,-0.943877,1.3625842,46.15491,14.214569,97.1,1011.7674,6.8125
26.0,65.0,2026-08-30,3,0.47728333,1.266123,1.3530954,200.65466,22.91455,90.3,1002.2955,0.0
26.0,65.25,2026-08-30,3,1.1572833,2.016123,2.3246627,209.85645,24.014557,85.6,1002.07947,0.0
26.0,65.5,2026-08-30,3,2.3172834,1.806123,2.9380066,232.06665,23.314545,88.8,1002.36743,0.0
26.0,65.75,2026-08-30,3,1.8172833,0.7461231,1.9644892,247.67839,23.814545,85.9,1002.28345,0.0
26.0,66.0,2026-08-30,3,1.8872833,0.22612305,1.9007814,263.16772,24.21457,81.6,1002.13947,0.0
26.0,66.25,2026-08-30,3,-0.26271668,-0.633877,0.6861633,22.51205,26.114563,77.5,1001.39545,0.0
26.0,66.5,2026-08-30,3,-0.70271665,0.72612303,1.0104778,135.93849,26.314545,79.0,1001.1674,0.0
26.0,66.75,2026-08-30,3,1.4572834,0.796123,1.6605682,241.35196,23.614563,89.0,1001.9274,0.0
26.0,67.0,2026-08-30,3,3.0372834,1.0061231,3.1995897,251.67215,24.014557,84.1,1001.04346,0.0
